                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     40,                 1.9372,                  2.191,                 1.6661,                0.34502,                0.26011,                0.21762,                0.11233,                 1.6785,                 2.1093,                 1.6186,              0.0004952,              0.0004952,              0.0004952
                     41,                  1.865,                 2.1822,                 1.7068,                0.35849,                 0.2937,                0.24964,                0.13411,                 1.5887,                 2.0166,                 1.5665,              0.0004556,              0.0004556,              0.0004556
                     42,                 1.8061,                 2.1167,                 1.6689,                0.38274,                0.30457,                0.26533,                 0.1436,                  1.552,                 1.9528,                 1.5417,               0.000416,               0.000416,               0.000416
                     43,                 1.7659,                 2.0899,                 1.6442,                  0.395,                0.32122,                0.27823,                0.15877,                 1.4949,                 1.8911,                 1.5004,              0.0003764,              0.0003764,              0.0003764
                     44,                 1.7429,                 2.0667,                  1.626,                0.39143,                0.32957,                 0.2801,                0.15573,                 1.4969,                 1.8854,                 1.5017,              0.0003368,              0.0003368,              0.0003368
                     45,                 1.7282,                 2.0435,                 1.6166,                0.39821,                0.32706,                0.28474,                0.16012,                 1.4769,                 1.8615,                 1.4927,              0.0002972,              0.0002972,              0.0002972
                     46,                 1.7002,                 2.0221,                  1.598,                0.39698,                0.34201,                0.29202,                0.16554,                 1.4624,                 1.8399,                 1.4778,              0.0002576,              0.0002576,              0.0002576
                     47,                 1.6801,                 2.0121,                 1.5868,                0.41165,                0.35032,                 0.3008,                0.17624,                 1.4354,                 1.8103,                 1.4605,               0.000218,               0.000218,               0.000218
                     48,                 1.6696,                 1.9979,                 1.5815,                0.40352,                0.35411,                0.29899,                 0.1723,                 1.4444,                 1.8123,                 1.4642,              0.0001784,              0.0001784,              0.0001784
                     49,                 1.6509,                 1.9756,                 1.5685,                0.41624,                0.35996,                0.30402,                0.17713,                 1.4204,                 1.7892,                  1.448,              0.0001388,              0.0001388,              0.0001388
                     50,                  1.639,                 1.9743,                 1.5596,                0.41202,                0.36223,                0.30359,                0.17807,                 1.4129,                 1.7832,                 1.4423,               9.92e-05,               9.92e-05,               9.92e-05
